"state","item","Unit","Date","Value"
"Rivers","Irish potato","1kg","2017M1","265.925714285714"
"Rivers","Irish potato","1kg","2017M2","262.485416666666"
"Rivers","Irish potato","1kg","2017M3","266.73"
"Rivers","Irish potato","1kg","2017M4","262.977777777778"
"Rivers","Irish potato","1kg","2017M5","264.816205106556"
"Rivers","Irish potato","1kg","2017M6","267.28"
"Rivers","Irish potato","1kg","2017M7","269.125"
"Rivers","Irish potato","1kg","2017M8","270.785"
"Rivers","Irish potato","1kg","2017M9","252.563253739724"
"Rivers","Irish potato","1kg","2017M10","245.37037037037"
"Rivers","Irish potato","1kg","2017M11","236.002"
"Rivers","Irish potato","1kg","2017M12","231.896132272072"
"Rivers","Irish potato","1kg","2018M1","255.797064777328"
"Rivers","Irish potato","1kg","2018M2","289.128914563697"
"Rivers","Irish potato","1kg","2018M3","287.680522242734"
"Rivers","Irish potato","1kg","2018M4","327.752506826396"
"Rivers","Irish potato","1kg","2018M5","331.632160110421"
"Rivers","Irish potato","1kg","2018M6","331.153666022087"
"Rivers","Irish potato","1kg","2018M7","298.888288308578"
"Rivers","Irish potato","1kg","2018M8","297.925320029392"
"Rivers","Irish potato","1kg","2018M9","302.982069289652"
"Rivers","Irish potato","1kg","2018M10","326.254578754579"
"Rivers","Irish potato","1kg","2018M11","391.836956173512"
"Rivers","Irish potato","1kg","2018M12","387.156569071752"
"Rivers","Sweet potato","1kg","2016M1","122.899870129869"
"Rivers","Sweet potato","1kg","2016M2","125.890681818181"
"Rivers","Sweet potato","1kg","2016M3","124.814444444444"
"Rivers","Sweet potato","1kg","2016M4","127.774444444444"
"Rivers","Sweet potato","1kg","2016M5","125.635909090909"
"Rivers","Sweet potato","1kg","2016M6","127.072380952381"
"Rivers","Sweet potato","1kg","2016M7","126.175416666667"
"Rivers","Sweet potato","1kg","2016M8","127.551249999999"
"Rivers","Sweet potato","1kg","2016M9","131.890507624999"
"Rivers","Sweet potato","1kg","2016M10","133.509975183857"
"Rivers","Sweet potato","1kg","2016M11","135.156666666666"
"Rivers","Sweet potato","1kg","2016M12","136.705363636363"
"Rivers","Sweet potato","1kg","2017M1","148.609444444445"
"Rivers","Sweet potato","1kg","2017M2","145.087857142857"
"Rivers","Sweet potato","1kg","2017M3","145.29"
"Rivers","Sweet potato","1kg","2017M4","146.601666666667"
"Rivers","Sweet potato","1kg","2017M5","147.561770882106"
"Rivers","Sweet potato","1kg","2017M6","148.99"
"Rivers","Sweet potato","1kg","2017M7","149.79"
"Rivers","Sweet potato","1kg","2017M8","158.845"
"Rivers","Sweet potato","1kg","2017M9","144.618863815735"
"Rivers","Sweet potato","1kg","2017M10","133.809084706143"
"Rivers","Sweet potato","1kg","2017M11","129.886666666667"
"Rivers","Sweet potato","1kg","2017M12","125.355435745375"
"Rivers","Sweet potato","1kg","2018M1","134.448181531069"
"Rivers","Sweet potato","1kg","2018M2","155.880237212641"
"Rivers","Sweet potato","1kg","2018M3","181.907006526902"
"Rivers","Sweet potato","1kg","2018M4","144.742871225981"
"Rivers","Sweet potato","1kg","2018M5","144.099737379307"
"Rivers","Sweet potato","1kg","2018M6","132.303634321623"
"Rivers","Sweet potato","1kg","2018M7","150.10993516215"
"Rivers","Sweet potato","1kg","2018M8","159.068428841324"
"Rivers","Sweet potato","1kg","2018M9","165.716858209661"
"Rivers","Sweet potato","1kg","2018M10","187.081966600576"
"Rivers","Sweet potato","1kg","2018M11","158.98823302226"
"Rivers","Sweet potato","1kg","2018M12","190.751291229075"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M1","769.031666666666"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M2","763.75"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M3","788.89"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M4","780"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M5","786.666666666666"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M6","791.666666666667"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M7","793.453749999999"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M8","799.935"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M9","791.5728635"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M10","799.44110697289"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M11","808.91"
"Rivers","Tilapia fish (epiya) fresh","1kg","2016M12","803.986666666666"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M1","812.985"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M2","818.686"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M3","821.415"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M4","832.76"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M5","840.47959307711"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M6","856.52"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M7","857.505"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M8","873.08"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M9","866.507936507937"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M10","931.37254901961"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M11","931.37254901961"
"Rivers","Tilapia fish (epiya) fresh","1kg","2017M12","922.66081871345"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M1","972.474747474747"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M2","964.583333333333"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M3","1060.60606060606"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M4","1063.54478854479"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M5","1111.90476190476"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M6","1138.51422674003"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M7","1000.90909090909"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M8","999.242424242424"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M9","1057.72727272727"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M10","947.566939233606"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M11","923.030303030303"
"Rivers","Tilapia fish (epiya) fresh","1kg","2018M12","1035.73356468093"
"Rivers","Titus:frozen","1kg","2016M1","748.848333333333"
"Rivers","Titus:frozen","1kg","2016M2","757.954285714286"
"Rivers","Titus:frozen","1kg","2016M3","759.458333333333"
"Rivers","Titus:frozen","1kg","2016M4","752.601666666666"
"Rivers","Titus:frozen","1kg","2016M5","765.246"
"Rivers","Titus:frozen","1kg","2016M6","762.05625"
"Rivers","Titus:frozen","1kg","2016M7","770.334"
"Rivers","Titus:frozen","1kg","2016M8","752.126527777777"
"Rivers","Titus:frozen","1kg","2016M9","743.684993486111"
"Rivers","Titus:frozen","1kg","2016M10","736.170597774091"
"Rivers","Titus:frozen","1kg","2016M11","744.890857142857"
"Rivers","Titus:frozen","1kg","2016M12","745.97833333333"
"Rivers","Titus:frozen","1kg","2017M1","749.978125"
"Rivers","Titus:frozen","1kg","2017M2","750.77416666666"
"Rivers","Titus:frozen","1kg","2017M3","839.11"
"Rivers","Titus:frozen","1kg","2017M4","859.537333333333"
"Rivers","Titus:frozen","1kg","2017M5","863.248111104613"
"Rivers","Titus:frozen","1kg","2017M6","884.285"
"Rivers","Titus:frozen","1kg","2017M7","894.705"
"Rivers","Titus:frozen","1kg","2017M8","898.145"
"Rivers","Titus:frozen","1kg","2017M9","901.39961389961"
"Rivers","Titus:frozen","1kg","2017M10","956.74603174603"
"Rivers","Titus:frozen","1kg","2017M11","986.11"
"Rivers","Titus:frozen","1kg","2017M12","952.949735449735"
"Rivers","Titus:frozen","1kg","2018M1","963.711616807592"
"Rivers","Titus:frozen","1kg","2018M2","942.323201585327"
"Rivers","Titus:frozen","1kg","2018M3","931.921297921298"
"Rivers","Titus:frozen","1kg","2018M4","898.628597637886"
"Rivers","Titus:frozen","1kg","2018M5","887.129745515227"
"Rivers","Titus:frozen","1kg","2018M6","903.941798941799"
"Rivers","Titus:frozen","1kg","2018M7","911.646508521508"
"Rivers","Titus:frozen","1kg","2018M8","908.900958757487"
"Rivers","Titus:frozen","1kg","2018M9","1072.81370439265"
"Rivers","Titus:frozen","1kg","2018M10","1001.42595499738"
"Rivers","Titus:frozen","1kg","2018M11","952.490367378648"
"Rivers","Titus:frozen","1kg","2018M12","1035.55361982191"
"Rivers","Catfish (obokun) fresh","1kg","2016M1","819.712916666667"
"Rivers","Catfish (obokun) fresh","1kg","2016M2","834.485"
"Rivers","Catfish (obokun) fresh","1kg","2016M3","844.392857142857"
"Rivers","Catfish (obokun) fresh","1kg","2016M4","884.793928571428"
"Rivers","Catfish (obokun) fresh","1kg","2016M5","991.491666666666"
"Rivers","Catfish (obokun) fresh","1kg","2016M6","929.65142857142"
"Rivers","Catfish (obokun) fresh","1kg","2016M7","963.83666666666"
"Rivers","Catfish (obokun) fresh","1kg","2016M8","975.59833333333"
"Rivers","Catfish (obokun) fresh","1kg","2016M9","977.59072946643"
"Rivers","Catfish (obokun) fresh","1kg","2016M10","979.58312559953"
"Rivers","Catfish (obokun) fresh","1kg","2016M11","999.43694444444"
"Rivers","Catfish (obokun) fresh","1kg","2016M12","986.937666666666"
"Rivers","Catfish (obokun) fresh","1kg","2017M1","1029.92071428571"
"Rivers","Catfish (obokun) fresh","1kg","2017M2","1062.00833333333"
"Rivers","Catfish (obokun) fresh","1kg","2017M3","1001.705"
"Rivers","Catfish (obokun) fresh","1kg","2017M4","992.340833333333"
"Rivers","Catfish (obokun) fresh","1kg","2017M5","1011.79798972035"
"Rivers","Catfish (obokun) fresh","1kg","2017M6","1083.095"
"Rivers","Catfish (obokun) fresh","1kg","2017M7","1000.105"
"Rivers","Catfish (obokun) fresh","1kg","2017M8","1034.265"
"Rivers","Catfish (obokun) fresh","1kg","2017M9","1087.59"
"Rivers","Catfish (obokun) fresh","1kg","2017M10","1086.64081017022"
"Rivers","Catfish (obokun) fresh","1kg","2017M11","1086.15307692307"
"Rivers","Catfish (obokun) fresh","1kg","2017M12","1015.47619047619"
"Rivers","Catfish (obokun) fresh","1kg","2018M1","1193.93939393939"
"Rivers","Catfish (obokun) fresh","1kg","2018M2","950.271157414015"
"Rivers","Catfish (obokun) fresh","1kg","2018M3","982.610722610723"
"Rivers","Catfish (obokun) fresh","1kg","2018M4","985.993948178077"
"Rivers","Catfish (obokun) fresh","1kg","2018M5","878.665038665039"
"Rivers","Catfish (obokun) fresh","1kg","2018M6","885.7654"
"Rivers","Catfish (obokun) fresh","1kg","2018M7","953.777867247695"
"Rivers","Catfish (obokun) fresh","1kg","2018M8","1022.47617334273"
"Rivers","Catfish (obokun) fresh","1kg","2018M9","1037.30158730159"
"Rivers","Catfish (obokun) fresh","1kg","2018M10","996.312511018393"
"Rivers","Catfish (obokun) fresh","1kg","2018M11","1194.6504509033"
"Rivers","Catfish (obokun) fresh","1kg","2018M12","1053.05166035365"
"Rivers","Catfish :dried","1kg","2016M1","1459.68833333333"
"Rivers","Catfish :dried","1kg","2016M2","1485.4725"
"Rivers","Catfish :dried","1kg","2016M3","1592.013"
"Rivers","Catfish :dried","1kg","2016M4","1646.45916666666"
"Rivers","Catfish :dried","1kg","2016M5","1631.065625"
"Rivers","Catfish :dried","1kg","2016M6","1631.190625"
"Rivers","Catfish :dried","1kg","2016M7","1660.15325"
"Rivers","Catfish :dried","1kg","2016M8","1649.79116666667"
"Rivers","Catfish :dried","1kg","2016M9","1760.29749053898"
"Rivers","Catfish :dried","1kg","2016M10","1770.80381441129"
"Rivers","Catfish :dried","1kg","2016M11","1917.65705357142"
"Rivers","Catfish :dried","1kg","2016M12","2003.198125"
"Rivers","Catfish :dried","1kg","2017M1","2094.94125"
"Rivers","Catfish :dried","1kg","2017M2","1974.861875"
"Rivers","Catfish :dried","1kg","2017M3","1898.99"
"Rivers","Catfish :dried","1kg","2017M4","2011.17380952381"
"Rivers","Catfish :dried","1kg","2017M5","1969.97053547074"
"Rivers","Catfish :dried","1kg","2017M6","2015.27"
"Rivers","Catfish :dried","1kg","2017M7","2019.78"
"Rivers","Catfish :dried","1kg","2017M8","2138.175"
"Rivers","Catfish :dried","1kg","2017M9","1982.5"
"Rivers","Catfish :dried","1kg","2017M10","1991.03050544227"
"Rivers","Catfish :dried","1kg","2017M11","1974.55333333333"
"Rivers","Catfish :dried","1kg","2017M12","1866.23376623377"
"Rivers","Catfish :dried","1kg","2018M1","1915.86623813897"
"Rivers","Catfish :dried","1kg","2018M2","2082.14285714286"
"Rivers","Catfish :dried","1kg","2018M3","2135.37758537759"
"Rivers","Catfish :dried","1kg","2018M4","2113.88888888889"
"Rivers","Catfish :dried","1kg","2018M5","1965.5772005772"
"Rivers","Catfish :dried","1kg","2018M6","2146.16783650397"
"Rivers","Catfish :dried","1kg","2018M7","1985.3835978836"
"Rivers","Catfish :dried","1kg","2018M8","1972.5695611578"
"Rivers","Catfish :dried","1kg","2018M9","2031.18117262854"
"Rivers","Catfish :dried","1kg","2018M10","1900.17709563164"
"Rivers","Catfish :dried","1kg","2018M11","2088.4177285761"
"Rivers","Catfish :dried","1kg","2018M12","1999.87373737374"
"Rivers","Catfish Smoked","1kg","2016M1","1100"
"Rivers","Catfish Smoked","1kg","2016M2","1122"
"Rivers","Catfish Smoked","1kg","2016M3","1144.44"
"Rivers","Catfish Smoked","1kg","2016M4","1111.1"
"Rivers","Catfish Smoked","1kg","2016M5","1133.322"
"Rivers","Catfish Smoked","1kg","2016M6","1155.98844"
"Rivers","Catfish Smoked","1kg","2016M7","1142.86"
"Rivers","Catfish Smoked","1kg","2016M8","1165.7172"
"Rivers","Catfish Smoked","1kg","2016M9","1353.69235"
"Rivers","Catfish Smoked","1kg","2016M10","1241.6675"
"Rivers","Catfish Smoked","1kg","2016M11","1325"
"Rivers","Catfish Smoked","1kg","2016M12","1382.93499999999"
"Rivers","Catfish Smoked","1kg","2017M1","1381.945"
"Rivers","Catfish Smoked","1kg","2017M2","1309.5839"
"Rivers","Catfish Smoked","1kg","2017M3","1381.945"
"Rivers","Catfish Smoked","1kg","2017M4","1347.22"
"Rivers","Catfish Smoked","1kg","2017M5","1342.95542505394"
"Rivers","Catfish Smoked","1kg","2017M6","1300"
"Rivers","Catfish Smoked","1kg","2017M7","1332"
"Rivers","Catfish Smoked","1kg","2017M8","1308.24"
"Rivers","Catfish Smoked","1kg","2017M9","1296.32"
"Rivers","Catfish Smoked","1kg","2017M10","1297.05882352941"
"Rivers","Catfish Smoked","1kg","2017M11","1325"
"Rivers","Catfish Smoked","1kg","2017M12","1229.0404040404"
"Rivers","Catfish Smoked","1kg","2018M1","1250"
"Rivers","Catfish Smoked","1kg","2018M2","1599.7619047619"
"Rivers","Catfish Smoked","1kg","2018M3","1599.7619047619"
"Rivers","Catfish Smoked","1kg","2018M4","1600.88173809524"
"Rivers","Catfish Smoked","1kg","2018M5","1584.28571428571"
"Rivers","Catfish Smoked","1kg","2018M6","1610.436"
"Rivers","Catfish Smoked","1kg","2018M7","1619.04761904762"
"Rivers","Catfish Smoked","1kg","2018M8","1660.86956521739"
"Rivers","Catfish Smoked","1kg","2018M9","1600"
"Rivers","Catfish Smoked","1kg","2018M10","1538.78968253968"
"Rivers","Catfish Smoked","1kg","2018M11","1592.2619047619"
"Rivers","Catfish Smoked","1kg","2018M12","1603.80952380952"
"Rivers","Mackerel : frozen","1kg","2016M1","582.118166666667"
"Rivers","Mackerel : frozen","1kg","2016M2","649.710555555556"
"Rivers","Mackerel : frozen","1kg","2016M3","656.991547619047"
"Rivers","Mackerel : frozen","1kg","2016M4","750.611785714285"
"Rivers","Mackerel : frozen","1kg","2016M5","799.790416666666"
"Rivers","Mackerel : frozen","1kg","2016M6","801.935555555551"
"Rivers","Mackerel : frozen","1kg","2016M7","756.502083333333"
"Rivers","Mackerel : frozen","1kg","2016M8","745.68875"
"Rivers","Mackerel : frozen","1kg","2016M9","775.498719737276"
"Rivers","Mackerel : frozen","1kg","2016M10","805.308689474553"
"Rivers","Mackerel : frozen","1kg","2016M11","745.003142857143"
"Rivers","Mackerel : frozen","1kg","2016M12","961.7945"
"Rivers","Mackerel : frozen","1kg","2017M1","995.233333333334"
"Rivers","Mackerel : frozen","1kg","2017M2","835.529285714286"
"Rivers","Mackerel : frozen","1kg","2017M3","822.445"
"Rivers","Mackerel : frozen","1kg","2017M4","1009.876"
"Rivers","Mackerel : frozen","1kg","2017M5","998.590148423173"
"Rivers","Mackerel : frozen","1kg","2017M6","980.565"
"Rivers","Mackerel : frozen","1kg","2017M7","1007.535"
"Rivers","Mackerel : frozen","1kg","2017M8","1149.105"
"Rivers","Mackerel : frozen","1kg","2017M9","980.94"
"Rivers","Mackerel : frozen","1kg","2017M10","994.631896441372"
"Rivers","Mackerel : frozen","1kg","2017M11","986.693333333333"
"Rivers","Mackerel : frozen","1kg","2017M12","963.29069919979"
"Rivers","Mackerel : frozen","1kg","2018M1","986.965811965812"
"Rivers","Mackerel : frozen","1kg","2018M2","875.818393132058"
"Rivers","Mackerel : frozen","1kg","2018M3","954.10806125092"
"Rivers","Mackerel : frozen","1kg","2018M4","881.809424174528"
"Rivers","Mackerel : frozen","1kg","2018M5","893.483153751011"
"Rivers","Mackerel : frozen","1kg","2018M6","894.105735534307"
"Rivers","Mackerel : frozen","1kg","2018M7","906.54819037172"
"Rivers","Mackerel : frozen","1kg","2018M8","964.156214156214"
"Rivers","Mackerel : frozen","1kg","2018M9","863.205891330891"
"Rivers","Mackerel : frozen","1kg","2018M10","909.344250520721"
"Rivers","Mackerel : frozen","1kg","2018M11","907.671957671958"
"Rivers","Mackerel : frozen","1kg","2018M12","937.00992708758"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M1","330"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M2","333.33"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M3","373.33"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M4","400"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M5","400"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M6","400"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M7","400"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M8","400"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M9","413.15"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M10","426.31"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M11","466.67"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2016M12","450"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M1","457.9"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M2","444.44"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M3","483.33"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M4","450"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M5","493.92"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M6","466.66"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M7","473.33"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M8","490"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M9","453.33"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M10","467.35"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M11","467.35"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2017M12","460"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M1","542.857142857143"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M2","520"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M3","570.37037037037"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M4","533.333333333333"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M5","566.666666666667"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M6","603.333333333333"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M7","595.111111111111"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M8","575.555555555556"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M9","533.333333333333"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M10","533.333333333333"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M11","533.333333333333"
"Rivers","Groundnut oil: 1 bottle","1Ltr","2018M12","533.333333333333"
"Rivers","Maize grain white sold loose","1kg","2016M1","123.08"
"Rivers","Maize grain white sold loose","1kg","2016M2","127.83"
"Rivers","Maize grain white sold loose","1kg","2016M3","145.4"
"Rivers","Maize grain white sold loose","1kg","2016M4","148.5"
"Rivers","Maize grain white sold loose","1kg","2016M5","153.96"
"Rivers","Maize grain white sold loose","1kg","2016M6","179.13"
"Rivers","Maize grain white sold loose","1kg","2016M7","167.56"
"Rivers","Maize grain white sold loose","1kg","2016M8","168.77"
"Rivers","Maize grain white sold loose","1kg","2016M9","164.39"
"Rivers","Maize grain white sold loose","1kg","2016M10","160"
"Rivers","Maize grain white sold loose","1kg","2016M11","180.3"
"Rivers","Maize grain white sold loose","1kg","2016M12","206.25"
"Rivers","Maize grain white sold loose","1kg","2017M1","246.3"
"Rivers","Maize grain white sold loose","1kg","2017M2","238.87"
"Rivers","Maize grain white sold loose","1kg","2017M3","237.7"
"Rivers","Maize grain white sold loose","1kg","2017M4","239.84"
"Rivers","Maize grain white sold loose","1kg","2017M5","277.92"
"Rivers","Maize grain white sold loose","1kg","2017M6","259.3"
"Rivers","Maize grain white sold loose","1kg","2017M7","234.93"
"Rivers","Maize grain white sold loose","1kg","2017M8","275.08"
"Rivers","Maize grain white sold loose","1kg","2017M9","253.24"
"Rivers","Maize grain white sold loose","1kg","2017M10","259.68"
"Rivers","Maize grain white sold loose","1kg","2017M11","259.68"
"Rivers","Maize grain white sold loose","1kg","2017M12","248.446846459269"
"Rivers","Maize grain white sold loose","1kg","2018M1","233.513851102784"
"Rivers","Maize grain white sold loose","1kg","2018M2","228.420854507811"
"Rivers","Maize grain white sold loose","1kg","2018M3","229.395403308447"
"Rivers","Maize grain white sold loose","1kg","2018M4","232.106947209922"
"Rivers","Maize grain white sold loose","1kg","2018M5","229.743083003953"
"Rivers","Maize grain white sold loose","1kg","2018M6","232.737520128824"
"Rivers","Maize grain white sold loose","1kg","2018M7","218.181818181818"
"Rivers","Maize grain white sold loose","1kg","2018M8","224.308300395257"
"Rivers","Maize grain white sold loose","1kg","2018M9","229.051383399209"
"Rivers","Maize grain white sold loose","1kg","2018M10","219.861660079051"
"Rivers","Maize grain white sold loose","1kg","2018M11","222.598657381266"
"Rivers","Maize grain white sold loose","1kg","2018M12","232.342326860285"
"Rivers","Maize grain yellow sold loose","1kg","2016M1","126.6"
"Rivers","Maize grain yellow sold loose","1kg","2016M2","126.51"
"Rivers","Maize grain yellow sold loose","1kg","2016M3","140.04"
"Rivers","Maize grain yellow sold loose","1kg","2016M4","153.88"
"Rivers","Maize grain yellow sold loose","1kg","2016M5","160.9"
"Rivers","Maize grain yellow sold loose","1kg","2016M6","179.49"
"Rivers","Maize grain yellow sold loose","1kg","2016M7","170.28"
"Rivers","Maize grain yellow sold loose","1kg","2016M8","176.11"
"Rivers","Maize grain yellow sold loose","1kg","2016M9","188.48"
"Rivers","Maize grain yellow sold loose","1kg","2016M10","200.86"
"Rivers","Maize grain yellow sold loose","1kg","2016M11","219.69"
"Rivers","Maize grain yellow sold loose","1kg","2016M12","205.87"
"Rivers","Maize grain yellow sold loose","1kg","2017M1","215.65"
"Rivers","Maize grain yellow sold loose","1kg","2017M2","224.42"
"Rivers","Maize grain yellow sold loose","1kg","2017M3","242.75"
"Rivers","Maize grain yellow sold loose","1kg","2017M4","242.45"
"Rivers","Maize grain yellow sold loose","1kg","2017M5","238.7"
"Rivers","Maize grain yellow sold loose","1kg","2017M6","255.89"
"Rivers","Maize grain yellow sold loose","1kg","2017M7","238.14"
"Rivers","Maize grain yellow sold loose","1kg","2017M8","246.6"
"Rivers","Maize grain yellow sold loose","1kg","2017M9","219.11"
"Rivers","Maize grain yellow sold loose","1kg","2017M10","256.27"
"Rivers","Maize grain yellow sold loose","1kg","2017M11","256.27"
"Rivers","Maize grain yellow sold loose","1kg","2017M12","249.679859007922"
"Rivers","Maize grain yellow sold loose","1kg","2018M1","237.466420272744"
"Rivers","Maize grain yellow sold loose","1kg","2018M2","228.420854507811"
"Rivers","Maize grain yellow sold loose","1kg","2018M3","230.373449638817"
"Rivers","Maize grain yellow sold loose","1kg","2018M4","232.106947209922"
"Rivers","Maize grain yellow sold loose","1kg","2018M5","229.154903067946"
"Rivers","Maize grain yellow sold loose","1kg","2018M6","231.481481481482"
"Rivers","Maize grain yellow sold loose","1kg","2018M7","228.557312252964"
"Rivers","Maize grain yellow sold loose","1kg","2018M8","237.330716212704"
"Rivers","Maize grain yellow sold loose","1kg","2018M9","229.09843779409"
"Rivers","Maize grain yellow sold loose","1kg","2018M10","220.259381750065"
"Rivers","Maize grain yellow sold loose","1kg","2018M11","219.273480143045"
"Rivers","Maize grain yellow sold loose","1kg","2018M12","226.643909450234"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M1","288.88"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M2","297.96"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M3","307.33"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M4","293.19"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M5","308.68"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M6","309.44"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M7","313.33"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M8","318.21"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M9","321.75"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M10","325.29"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M11","340.74"
"Rivers","Palm oil: 1 bottle","1Ltr","2016M12","362.56"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M1","362.55"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M2","390.37"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M3","382.41"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M4","379.01"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M5","401.97"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M6","400"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M7","405.45"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M8","418.89"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M9","361.94"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M10","400.6"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M11","400.6"
"Rivers","Palm oil: 1 bottle","1Ltr","2017M12","400.333333333333"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M1","475.36231884058"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M2","468.8888888888"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M3","440.493827160494"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M4","450"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M5","456.363636363636"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M6","500"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M7","550"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M8","493.492063492064"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M9","476.071428571429"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M10","467.301587301587"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M11","440"
"Rivers","Palm oil: 1 bottle","1Ltr","2018M12","450.101449275362"
"Rivers","Plantain(ripe)","1kg","2016M1","178.58"
"Rivers","Plantain(ripe)","1kg","2016M2","199.76"
